,discoverymethod,pl_masse,pl_name,pl_orbper,pl_rade
3256,Transit,,Kepler-750 c,4.08899022,1.62
3257,Transit,,Kepler-375 b,12.125934,1.45
3258,Transit,,K2-272 b,14.4536756,3.13
3259,Transit,,Kepler-1682 b,14.8334,2.889
3260,Transit,,Kepler-1348 b,27.5722742,1.94
3261,Transit,,Kepler-224 e,18.643577,1.97
3262,Transit,,Kepler-1358 b,7.06317341,1.12
3263,Transit,,Kepler-1173 b,0.7698536,0.89
3264,Transit,,Kepler-1351 b,0.91614077,0.65
3265,Transit,,Kepler-770 c,1.47532231,1.2
3266,Transit,,Kepler-1866 b,11.66009998,2.082
3267,Transit,,Kepler-1915 b,13.83539963,3.218
3268,Transit,,Kepler-1749 b,14.53409958,1.613
3269,Transit,,Kepler-1802 c,33.13610077,2.322
3270,Transit,,Kepler-1885 b,2.52255988,1.511
3271,Transit,,Kepler-1813 b,2.81816006,1.413
3272,Transit,,Kepler-1715 b,35.59730148,4.14
3273,Transit,,Kepler-290 b,14.589347,2.25
3274,Transit,,Kepler-1699 b,3.49082,1.567
3275,Transit,,Kepler-1792 b,4.1957798,2.52
3276,Transit,,Kepler-1725 b,16.71990013,2.813
3277,Transit,,Kepler-404 b,11.829851,1.27
3278,Transit,,Kepler-1343 b,3.35183158,1.93
3279,Transit,,Kepler-1236 b,31.0571618,2.14
3280,Transit,,Kepler-1238 b,4.14787559,1.93
3281,Transit,,Kepler-1249 b,24.3347127,2.38
3282,Transit,,Kepler-446 b,1.565409,1.5
3283,Transit,,Kepler-1872 b,3.82591009,2.384
3284,Transit,,Kepler-1957 b,2.18662,0.944
3285,Transit,,Kepler-763 b,1.19655156,1.22
3286,Transit,,Kepler-1711 b,21.06080055,1.923
3287,Transit,,Kepler-1877 b,2.37756991,0.624
3288,Transit,,Kepler-1765 b,10.41889954,2.495
3289,Transit,,Kepler-1653 b,140.2524,2.17
3290,Transit,,K2-282 b,4.169783,2.5
3291,Transit,,Kepler-1802 b,15.45020008,1.671
3292,Transit,,K2-384 b,2.231527,1.076
3293,Transit,,K2-384 c,4.194766,1.191
3294,Transit,,K2-384 d,6.679582,1.392
3295,Transit,,K2-384 e,9.715043,1.345
3296,Transit,,K2-384 f,13.62749,2.222
3297,Transit,24.1,HD 18599 b,4.1374354,2.6
3298,Transit,,K2-156 b,0.813143,1.1
3299,Transit,,K2-157 b,0.365261,1.0
3300,Transit,,K2-22 b,0.381073,2.3
3301,Transit,,EPIC 206042996 b,5.2986,1.7
3302,Transit,,EPIC 206215704 b,2.255436,1.0
3303,Transit,,K2-85 b,0.684559,1.2
3304,Transit,,K2-183 b,0.469285,1.1
3305,Transit,,K2-183 c,10.787992,2.3
3306,Transit,,K2-183 d,22.620344,2.3
3307,Transit,,K2-187 b,0.77401,1.2
3308,Transit,,K2-187 c,2.871512,1.4
3309,Transit,,K2-187 d,7.149584,2.4
3310,Transit,,K2-187 e,13.606629,1.9
3311,Transit,,K2-147 b,0.961918,0.73
3312,Transit,,K2-210 b,0.57023,0.86
3313,Transit,,K2-211 b,0.669532,1.3
3314,Transit,,EPIC 220554210 c,0.70531,1.6
3315,Transit,,K2-223 b,0.50557,0.89
3316,Transit,,K2-223 c,4.562546,1.5
3317,Radial Velocity,,Ross 508 b,10.77,
3318,Transit,,K2-137 b,0.179719,0.64
3319,Imaging,3178.3,HR 8799 e,,13.115
3320,Transit,,Kepler-1652 b,38.09722,1.6
3321,Transit,,Kepler-913 b,10.29672521,2.06
3322,Transit,,Kepler-534 c,7.37868977,1.227
3323,Radial Velocity,,HD 136925 b,4540.0,
3324,Transit,,Kepler-1687 b,5.77954,1.656
3325,Transit,,Kepler-1724 b,6.45442009,2.837
3326,Radial Velocity,,HD 68988 b,6.27711,
3327,Transit,,Kepler-511 c,26.62949944,4.21
3328,Transit,,Kepler-1758 b,9.97721004,2.571
3329,Transit,,Kepler-1759 b,3.7202301,0.904
3330,Radial Velocity,1032.9475,eps Ind A b,16510.0,
3331,Transit,,Kepler-1857 b,8.94340992,1.961
3332,Radial Velocity,,TYC 0434-04538-1 b,193.2,
3333,Transit,,Kepler-1688 b,5.62012,1.262
3334,Transit,,K2-402 b,17.27474,2.678
3335,Transit,,Kepler-1806 b,9.03332043,2.356
3336,Transit,,Kepler-1816 b,91.50099945,1.968
3337,Transit,,Kepler-347 b,12.79836,1.97
3338,Microlensing,2.81,KMT-2021-BLG-0912L b,,
3339,Microlensing,101.70509,OGLE-2018-BLG-0567L b,,
3340,Microlensing,425.89007,OGLE-2018-BLG-0962L b,,
3341,Imaging,2000.0,HR 8799 b,170000.0,13.0
3342,Transit,,K2-273 b,11.7195663,3.05
3343,Transit,,Kepler-343 c,23.22182,2.02
3344,Transit Timing Variations,58.2,Kepler-416 b,6.319,2.48
3345,Transit,,Kepler-528 b,19.78297415,2.08
3346,Transit,,Kepler-268 b,25.934138,2.55
3347,Transit,,Kepler-1943 b,4.85018015,1.549
3348,Transit,,Kepler-225 c,18.794234,1.84
3349,Radial Velocity,,17 Sco b,578.38,
3350,Transit,689.6911,HATS-15 b,1.74748753,12.386
3351,Transit,,Kepler-541 b,5.08005848,3.36
3352,Transit,,Kepler-520 b,19.67416124,1.66
3353,Transit,,Kepler-295 c,21.526258,1.17
3354,Transit,,Kepler-295 d,33.884054,1.36
3355,Transit,,Kepler-949 b,8.6893073,2.91
3356,Transit,,Kepler-286 c,3.468095,1.37
3357,Transit,,Kepler-687 b,20.50586978,3.52
3358,Transit,,Kepler-911 b,20.310501,2.6
3359,Transit,,Kepler-1485 b,19.9157725,1.47
3360,Microlensing,8.4,OGLE-2018-BLG-1185L b,,
3361,Transit,5.7,CoRoT-24 b,5.1134,3.7
3362,Orbital Brightness Modulation,,KIC 10001893 c,0.32528,
3363,Transit,6.0,Kepler-79 d,52.0902,7.16
3364,Transit,,Kepler-293 b,19.254196,3.07
3365,Transit,,Kepler-229 d,41.194912,3.85
3366,Transit,,Kepler-903 b,10.3507721,2.01
3367,Transit,,Kepler-935 b,4.88083852,1.35
3368,Transit,,Kepler-577 b,25.69578251,2.55
3369,Transit,,K2-5 b,5.73594,1.91
3370,Transit,,Kepler-1541 b,8.40691199,1.16
3371,Transit,,Kepler-631 b,17.97979059,2.9
3372,Transit,,Kepler-1502 b,41.7083629,3.18
3373,Transit,,K2-413 b,0.8094,0.76
3374,Transit,,K2-412 b,5.9382,2.116
3375,Transit,,K2-414 c,6.669,1.929
3376,Transit,,K2-414 b,4.3696,1.219
3377,Transit,,Kepler-1578 b,1.45088691,1.04
3378,Transit,,Kepler-1254 d,5.72717226,1.31
3379,Transit,,Kepler-188 c,5.996553,3.19
3380,Transit,,Kepler-269 b,5.326718,2.47
3381,Transit,6.74,Kepler-80 c,9.52355,2.74
3382,Transit,,Kepler-921 b,51.300634,2.87
3383,Transit,,Kepler-942 b,44.96417488,2.13
3384,Transit,,Kepler-257 d,24.664551,4.95
3385,Transit,,Kepler-222 c,10.08881,4.64
3386,Transit,,K2-276 b,18.718269,3.77
3387,Transit,,Kepler-1645 b,16.1779561,1.78
3388,Radial Velocity,,HD 360 b,273.1,
3389,Radial Velocity,,HD 10975 b,283.8,
3390,Radial Velocity,,HD 79181 b,273.1,
3391,Radial Velocity,,HD 99283 b,310.4,
3392,Radial Velocity,,ups Leo b,385.2,
3393,Radial Velocity,,HD 161178 b,279.3,
3394,Radial Velocity,,HD 219139 b,275.5,
3395,Radial Velocity,,gam Psc b,555.1,
3396,Transit,,Kepler-709 b,16.08524954,2.92
3397,Transit,,Kepler-1438 b,2.31942009,0.94
3398,Transit,,Kepler-1503 b,96.16987,2.27
3399,Transit,,Kepler-1188 b,17.1369543,2.08
3400,Transit,,Kepler-1325 b,33.8786838,2.86
3401,Transit,,Kepler-1281 b,3.11602791,1.64
3402,Transit,,Kepler-353 b,5.795278,0.89
3403,Radial Velocity,,HD 108874 c,1624.0,
3404,Transit,,Kepler-809 b,55.63934,3.01
3405,Transit,375.02,OGLE-TR-132 b,1.689868,13.45
3406,Transit,,Kepler-1427 b,0.96897238,1.1
3407,Transit,,Kepler-372 c,20.053763,2.09
3408,Transit,,Kepler-1144 b,17.14647302,1.99
3409,Transit,,Kepler-937 c,153.343364,2.67
3410,Transit,,K2-279 b,7.122605,1.21
3411,Transit,,Kepler-1125 b,17.6700642,1.84
3412,Transit,,Kepler-172 e,35.118736,2.76
3413,Transit,,Kepler-174 d,247.35373,2.19
3414,Transit,,Kepler-1619 b,23.6225913,0.76
3415,Imaging,1589.15,2MASS J12073346-3932539 b,,
3416,Transit,,Kepler-1596 b,66.373379,1.9
3417,Imaging,6356.0,GQ Lup b,,33.6
3418,Transit,,Kepler-968 b,3.69298373,2.0
3419,Transit,,Kepler-968 c,5.70940492,1.69
3420,Radial Velocity,,HD 39194 d,33.91,
3421,Transit,,Kepler-1601 b,2.20921951,0.82
3422,Eclipse Timing Variations,731.0,NN Ser d,2883.5,
3423,Transit,,Kepler-1331 b,0.78916165,1.05
3424,Transit,,Kepler-321 b,4.915379,1.77
3425,Transit,,Kepler-1356 b,0.63400294,1.53
3426,Transit,,Kepler-1394 b,3.93766373,1.39
3427,Transit,,K2-86 b,8.77683,1.96
3428,Transit,,K2-64 b,6.53044,2.07
3429,Transit,,Kepler-326 d,6.766888,1.21
3430,Transit,,Kepler-1115 b,23.5540725,1.7
3431,Transit,,Kepler-1395 b,3.78470649,0.8
3432,Transit,,Kepler-1400 b,9.06689421,1.62
3433,Transit,,K2-58 c,2.53726,1.62
3434,Transit,,K2-227 b,13.621832,1.666
3435,Transit,,K2-61 b,2.57302,2.48
3436,Transit,,K2-288 B b,31.393463,1.9
3437,Transit,,K2-240 c,20.523,1.8
3438,Radial Velocity,,HD 50499 b,2447.1,
3439,Transit,,K2-366 b,15.937039,2.359
3440,Transit,,K2-368 c,9.660186,1.361
3441,Transit,,K2-369 b,5.761612,1.313
3442,Transit,,K2-372 b,9.844077,2.945
3443,Transit,,K2-373 b,11.02066,2.061
3444,Transit,,K2-375 b,14.453895,2.243
3445,Transit,,K2-377 b,12.832235,1.693
3446,Transit,,K2-381 d,26.803023,1.689
3447,Transit,,K2-382 b,21.700156,2.072
3448,Transit,,K2-385 b,2.380867,1.539
3449,Transit,,K2-386 b,7.473223,2.32
3450,Transit,,K2-393 b,10.413181,2.352
3451,Transit,,K2-281 b,8.687721,8.18
3452,Imaging,3000.0,HR 8799 d,37000.0,13.0
3453,Transit,,Kepler-268 c,83.446393,3.38
3454,Transit,,Kepler-340 b,14.844387,2.53
3455,Transit,,Kepler-726 b,21.80451088,3.26
3456,Transit,,Kepler-980 b,11.55102504,2.67
3457,Transit,12.2,CoRoT-22 b,9.75598,4.88
3458,Transit,,K2-8 b,10.35239,3.58
3459,Transit,,K2-101 b,14.6762429,2.0
3460,Microlensing,6.059,KMT-2018-BLG-1025L b,,
3461,Transit,,K2-149 b,11.332,1.64
3462,Transit,,K2-172 c,29.62682,3.206
3463,Radial Velocity,,HD 240210 b,501.75,
3464,Radial Velocity,,HD 93083 b,143.58,
3465,Transit,,Kepler-116 c,13.07163,2.3
3466,Transit,,Kepler-155 c,52.661793,2.24
3467,Transit,,Kepler-118 b,7.518496,1.96
3468,Transit,,Kepler-405 c,29.726682,4.66
3469,Radial Velocity,,HD 10180 f,122.744,
3470,Radial Velocity,,HD 34445 d,117.87,
3471,Radial Velocity,,HD 12648 b,133.60001,
3472,Radial Velocity,,HIP 109384 b,499.48,
3473,Radial Velocity,,HD 66141 b,480.5,
3474,Transit,,Kepler-174 c,44.000529,1.49
3475,Transit,,Kepler-303 b,1.937055,0.89
3476,Transit,,Kepler-191 d,5.94504102,2.28
3477,Transit,,Kepler-860 b,5.10137945,3.24
3478,Transit,,Kepler-319 c,6.941357,2.63
3479,Pulsation Timing Variations,,KIC 7917485 b,840.0,
3480,Eclipse Timing Variations,,NY Vir b,3160.0,
3481,Eclipse Timing Variations,2329.6,NN Ser c,5573.55,
3482,Transit,,Kepler-178 b,9.576694,2.9
3483,Transit,,Kepler-775 b,0.97486893,1.19
3484,Transit,,Kepler-284 c,37.514456,2.61
3485,Transit,,Kepler-552 b,5.26341577,3.95
3486,Transit,,Kepler-225 b,6.738975,1.2
3487,Transit,,Kepler-207 d,5.868075,3.31
3488,Radial Velocity,,HD 34445 e,49.175,
3489,Transit,,Kepler-1003 b,3.55485691,1.78
3490,Transit,,Kepler-1539 b,133.3036741,2.7
3491,Transit,6.75,Kepler-80 d,3.07222,1.53
3492,Transit,,Kepler-695 b,3.04033042,9.21
3493,Transit,,Kepler-741 b,7.03902374,2.97
3494,Transit,1175.971,K2-33 b,5.424865,5.04
3495,Radial Velocity,,HD 77338 b,5.7361,
3496,Transit,,Kepler-1069 b,23.8990296,1.6
3497,Transit,,Kepler-1197 b,2.03231845,1.25
3498,Transit,,Kepler-1317 b,0.56887443,1.56
3499,Transit,,Kepler-1426 b,14.2563227,1.56
3500,Transit,,Kepler-1474 b,36.4333452,2.16
3501,Transit,,Kepler-1490 b,92.4362973,3.04
3502,Transit,317.83,TOI-251 b,4.93777,2.74
3503,Transit,,Kepler-1254 c,3.60084276,1.3
3504,Radial Velocity,,HD 13908 c,931.0,
3505,Transit,,Kepler-310 d,92.876125,2.47
3506,Transit,,Kepler-953 c,9.10967112,1.19
3507,Radial Velocity,,GJ 3138 d,257.8,
3508,Transit,,Kepler-929 b,0.92103214,1.11
3509,Radial Velocity,,HD 34445 f,676.8,
3510,Transit,,Kepler-842 b,1.21956827,1.6
3511,Transit,,Kepler-164 d,28.986769,2.45
3512,Transit,,Kepler-909 b,13.93290318,1.47
3513,Transit,,Kepler-366 b,3.281959,1.46
3514,Transit,,Kepler-221 e,18.369917,2.63
3515,Radial Velocity,,HD 34445 g,5700.0,
3516,Transit,,Kepler-1611 b,5.1762429,0.81
3517,Transit,,Kepler-42 b,1.2137672,0.78
3518,Transit,,Kepler-512 b,34.43587975,2.69
3519,Transit,,Kepler-760 b,8.70419416,3.06
3520,Transit,,Kepler-623 b,9.07097734,3.01
3521,Transit,,Kepler-579 b,9.66857723,2.0
3522,Transit,,Kepler-359 b,25.563222,3.53
3523,Transit,,Kepler-1456 b,18.1373829,1.14
3524,Transit,,Kepler-919 b,11.04603384,2.25
3525,Transit,,Kepler-976 b,105.9564148,3.96
3526,Transit,,Kepler-284 b,12.699149,2.24
3527,Transit,,Kepler-1233 b,45.1263042,2.6
3528,Radial Velocity,,HD 121504 b,63.33,
3529,Radial Velocity,,GJ 1148 b,41.38,
3530,Transit,,Kepler-1187 b,18.87064068,2.61
3531,Transit,,Kepler-1627 b,7.20283653,3.69
3532,Radial Velocity,,HD 20781 b,5.3135,
3533,Transit,,Kepler-214 b,15.660544,2.61
3534,Transit,,Kepler-1243 b,16.8320729,1.75
3535,Transit,,Kepler-382 c,12.162701,1.59
3536,Transit,,Kepler-688 b,3.89593684,9.76
3537,Transit,,Kepler-1620 b,101.951829,1.61
3538,Transit,,Kepler-306 d,17.326644,2.47
3539,Transit,,Kepler-112 b,8.408878,2.36
3540,Transit,,Kepler-306 b,4.646186,1.52
3541,Transit,,Kepler-254 c,12.412183,2.15
3542,Transit,,Kepler-341 c,8.01041,1.7
3543,Transit,,Kepler-1194 b,16.22371307,1.51
3544,Transit,,Kepler-267 d,28.464515,2.27
3545,Transit,,Kepler-1420 b,6.69960006,1.28
3546,Transit,,Kepler-110 b,12.691112,1.83
3547,Transit,,Kepler-331 c,17.28111,1.84
3548,Transit,,Kepler-386 c,25.193458,1.58
3549,Transit,,Kepler-1039 b,0.93488424,1.46
3550,Transit,,Kepler-248 b,6.308205,3.02
3551,Transit,,Kepler-1200 b,1.11854972,1.06
3552,Transit,,K2-349 b,9.032178,1.38
3553,Transit,,Kepler-231 b,10.065275,1.73
3554,Radial Velocity,,NGC 2682 Sand 364 b,121.71,
3555,Transit,,Kepler-1459 b,62.8691611,1.36
3556,Transit,,Kepler-354 c,16.934402,1.31
3557,Transit,,Kepler-518 b,8.51203588,2.11
3558,Transit,,Kepler-527 b,13.28535633,2.84
3559,Transit,,Kepler-1145 b,3.97076766,1.4
3560,Radial Velocity,,HD 31253 b,466.0,
3561,Transit,,Kepler-206 b,7.781987,1.2
3562,Transit,,Kepler-1074 b,5.94566534,1.25
3563,Transit,,Kepler-202 b,4.069427,1.63
3564,Transit,257.431,Lupus-TR-3 b,3.91405,9.976
3565,Transit,,Kepler-1422 b,18.6051942,2.02
3566,Transit,,Kepler-678 b,7.27503724,5.14
3567,Radial Velocity,,HD 52265 b,119.27,
3568,Radial Velocity,,HD 285507 b,6.0881,
3569,Radial Velocity,,HD 13808 b,14.1815,
3570,Radial Velocity,,HD 34445 c,214.67,
3571,Transit,,Kepler-827 b,51.92927591,5.63
3572,Transit,,Kepler-185 c,20.729042,2.02
3573,Transit,,Kepler-317 c,8.77501,1.72
3574,Transit,,Kepler-1349 b,2.12823928,0.7
3575,Transit,,Kepler-1365 b,7.69993485,0.92
3576,Radial Velocity,,HD 11964 b,1945.0,
3577,Transit,,Kepler-1104 b,5.03728015,1.23
3578,Radial Velocity,,HD 134987 c,5000.0,
3579,Transit,,Kepler-380 c,7.630004,1.27
3580,Transit,,Kepler-639 b,10.21420496,2.38
3581,Transit,,Kepler-178 c,20.552802,2.88
3582,Radial Velocity,,HD 92788 b,325.803,
3583,Transit,,Kepler-329 b,7.416397,1.4
3584,Radial Velocity,,HD 175541 b,298.43,
3585,Transit,,Kepler-1590 b,7.61760804,1.14
3586,Transit,,Kepler-208 e,16.259458,1.48
3587,Transit,,Kepler-198 b,17.790037,2.82
3588,Transit,,Kepler-621 b,2.62811375,2.3
3589,Transit,,Kepler-190 b,2.019999,1.56
3590,Radial Velocity,,HD 51608 c,95.9446,
3591,Radial Velocity,,HD 86081 b,2.1378431,
3592,Transit,,Kepler-484 b,10.04556931,2.28
3593,Transit,,Kepler-1464 c,5.32786292,1.0
3594,Transit,,Kepler-1335 b,6.26406846,1.45
3595,Transit,,Kepler-152 c,88.255055,2.39
3596,Transit,,Kepler-1264 b,0.96852602,1.18
3597,Transit,,Kepler-1418 b,22.4764425,1.66
3598,Transit,,Kepler-1478 b,26.0840594,1.73
3599,Transit,,Kepler-325 b,4.544439,2.91
3600,Transit,,Kepler-1431 b,5.86601526,1.47
3601,Transit,,Kepler-217 d,3.88689525,1.32
3602,Transit,,Kepler-458 c,20.74028413,4.2
3603,Transit,,Kepler-1528 b,1.79111021,1.46
3604,Radial Velocity,,Gl 49 b,13.8508,
3605,Transit,,Kepler-958 b,9.7678805,2.06
3606,Transit,,Kepler-1411 b,86.1150888,2.82
3607,Transit,,Kepler-322 b,1.653888,1.01
3608,Transit,,Kepler-677 b,6.57531678,5.38
3609,Transit,,Kepler-759 b,41.805985,2.27
3610,Transit,,Kepler-1037 b,1.06378867,1.28
3611,Transit,,Kepler-383 c,31.200751,1.24
3612,Transit,,Kepler-1168 b,55.8226539,2.5
3613,Transit,,Kepler-1326 b,42.3514267,4.18
3614,Transit,,Kepler-260 b,8.187399,2.01
3615,Radial Velocity,,BD+15 2375 b,153.22,
3616,Radial Velocity,,HD 208527 b,875.5,
3617,Transit,,HATS-36 b,4.175186,12.92
3618,Transit,,Kepler-327 c,5.212333,1.03
3619,Transit,,Kepler-189 c,20.134866,2.38
3620,Transit,132.0,Kepler-289 c,125.8518,11.59
3621,Radial Velocity,,HD 212771 b,380.7,
3622,Transit,,Kepler-33 b,5.66793,1.74
3623,Transit,,Kepler-1505 b,30.8609366,0.93
3624,Transit,,EPIC 212624936 c,11.811437,2.3
3625,Radial Velocity,,HD 1461 b,5.77152,
3626,Radial Velocity,,61 Vir d,123.01,
3627,Transit,,Kepler-203 c,5.370647,2.47
3628,Transit,,Kepler-251 b,4.790936,1.33
3629,Imaging,5085.28,USco1621 b,,
3630,Radial Velocity,,Gl 378 b,3.822,
3631,Radial Velocity,,HD 10442 b,1032.3,
3632,Transit,,Kepler-1361 b,3.57554956,0.86
3633,Radial Velocity,,GJ 1061 d,13.031,
3634,Transit,,Kepler-245 b,7.49019,2.57
3635,Transit,,Kepler-222 b,3.936981,3.16
3636,Transit,,Kepler-1089 b,5.13248562,1.83
3637,Transit,,Kepler-184 b,10.687576,2.36
3638,Transit,,Kepler-239 c,56.228098,2.51
3639,Transit,,Kepler-132 c,6.414914,1.28
3640,Transit,,Kepler-250 c,7.156804,2.28
3641,Transit,,Kepler-865 b,14.16399294,2.49
3642,Transit,,Kepler-383 b,12.904532,1.32
3643,Transit,,Kepler-1446 b,0.68996783,0.82
3644,Transit,,Kepler-1015 b,16.00494214,3.55
3645,Transit,,Kepler-262 b,13.060855,1.36
3646,Transit,896.24,Kepler-433 b,5.33408384,16.25
3647,Transit,6388.1,Kepler-39 b,21.08721,13.9
3648,Transit,,Kepler-224 b,3.132924,1.39
3649,Radial Velocity,,GJ 1148 c,532.58,
3650,Radial Velocity,,HD 12661 b,262.70862,
3651,Radial Velocity,,HD 218566 b,225.7,
3652,Radial Velocity,,HD 49674 b,4.94737,
3653,Radial Velocity,,HD 168746 b,6.404,
3654,Radial Velocity,,GJ 581 b,5.3686,
3655,Transit,,Kepler-233 c,60.418955,2.71
3656,Transit,,Kepler-1109 b,37.6467384,2.19
3657,Transit,,Kepler-402 c,6.124821,1.56
3658,Transit,,Kepler-143 c,27.082511,3.37
3659,Transit,,Kepler-755 c,2.85313364,1.26
3660,Transit,,Kepler-344 c,125.596809,2.95
3661,Transit,,Kepler-365 b,10.664903,2.04
3662,Transit,,Kepler-559 b,17.58752333,3.61
3663,Radial Velocity,,HD 31527 c,51.2053,
3664,Transit,,Kepler-231 c,19.271566,1.93
3665,Transit,,Kepler-1023 b,62.1387714,2.63
3666,Transit,,Kepler-376 c,14.172327,1.79
3667,Transit,,Kepler-436 c,16.79713874,2.33
3668,Transit,,Kepler-398 b,4.081423,0.93
3669,Transit,,Kepler-517 b,60.92832271,2.67
3670,Transit,,Kepler-287 c,44.851896,3.26
3671,Transit,,HATS-9 b,1.915291,13.85
3672,Transit,6.4,Kepler-87 c,191.2318,6.14
3673,Transit,,Kepler-439 b,178.1396,2.24
3674,Radial Velocity,,HD 69830 b,8.667,
3675,Radial Velocity,,61 Vir b,4.215,
3676,Transit,,Kepler-242 c,14.496481,2.0
3677,Transit,,Kepler-721 b,5.39202539,2.64
3678,Radial Velocity,,HD 170469 b,1145.0,
3679,Transit,,Kepler-745 b,9.93143556,2.16
3680,Transit,,Kepler-1393 b,2.44357812,0.8
3681,Transit,,Kepler-151 c,24.674612,2.09
3682,Transit,,Kepler-1350 b,4.4968604,2.52
3683,Transit,,Kepler-655 b,46.4063358,2.71
3684,Radial Velocity,,HD 141399 d,1069.8,
3685,Radial Velocity,,HD 1461 c,13.5052,
3686,Transit,,Kepler-84 d,4.224537,1.38
3687,Transit,,Kepler-372 b,6.849692,1.36
3688,Radial Velocity,,HD 45184 c,13.1354,
3689,Radial Velocity,,GJ 581 e,3.149,
3690,Transit,921.707,CoRoT-30 b,9.06005,11.31
3691,Transit,,Kepler-1182 b,11.17394617,2.41
3692,Microlensing,397.0,KMT-2019-BLG-1339L b,,
3693,Transit,,Kepler-33 c,13.17562,3.2
3694,Transit,,Kepler-33 e,31.7844,4.02
3695,Transit,,Kepler-33 f,41.02902,4.46
3696,Microlensing,23.4,MOA-2008-BLG-310L b,,
3697,Microlensing,868.0,OGLE-2012-BLG-0406L b,,
3698,Transit,,Kepler-83 c,20.09,2.36
3699,Transit,61.0,Kepler-282 d,24.806,2.46
3700,Transit,772.29,CoRoT-17 b,3.7681,11.43
3701,Transit,,Kepler-297 b,38.871826,2.87
3702,Transit,2.8,Kepler-114 c,8.041,1.6
3703,Transit,,Kepler-290 c,36.77031,2.7
3704,Radial Velocity,,HD 86950 b,1270.0,
3705,Microlensing,2.5,OGLE-2019-BLG-0960L b,,
3706,Radial Velocity,,HD 222076 b,871.0,
3707,Transit,,Kepler-784 b,31.5922646,1.58
3708,Microlensing,231.0,OGLE-2006-BLG-109L b,1788.5,
3709,Radial Velocity,,HD 37124 c,885.5,
3710,Microlensing,30.0,MOA-2011-BLG-028L b,,
3711,Microlensing,57.0,OGLE-2008-BLG-092L b,,
3712,Transit,533.95172,Gaia-1 b,3.052524,13.776
3713,Transit,56.2,Kepler-282 e,44.347,3.1
3714,Microlensing,3020.0,OGLE-2013-BLG-0911L b,,
3715,Microlensing,10.4,MOA-2009-BLG-266L b,2800.0,
3716,Microlensing,830.0,MOA-2009-BLG-387L b,1980.0,
3717,Microlensing,1.43,OGLE-2016-BLG-1195L b,,
3718,Transit,,K2-352 c,8.234885,1.92
3719,Radial Velocity,,BD+48 740 b,733.0,
3720,Radial Velocity,,GJ 685 b,24.16,
3721,Radial Velocity,,HD 40979 b,264.14999,
3722,Microlensing,3500.0,MOA-2010-BLG-073L b,,
3723,Microlensing,240.0,OGLE-2018-BLG-1428L b,,
3724,Microlensing,18.0,MOA-2011-BLG-291L b,,
3725,Transit,,Kepler-83 b,9.77,2.83
3726,Radial Velocity,,HD 222582 b,572.38,
3727,Microlensing,83.7,OGLE-2014-BLG-1722L c,,
3728,Microlensing,170.0,MOA-2010-BLG-117L b,,
3729,Radial Velocity,,HD 4203 b,431.88,
3730,Transit,64.2,Kepler-277 c,33.006,3.36
3731,Transit,6.1,Kepler-350 c,17.849,3.1
3732,Transit,,EPIC 206032309 b,2.87814,1.01
3733,Radial Velocity,,61 Vir c,38.021,
3734,Radial Velocity,,HD 45184 b,5.8854,
3735,Microlensing,17.0,MOA-2011-BLG-262L b,,
3736,Microlensing,890.0,MOA-2016-BLG-227L b,,
3737,Microlensing,407.0,UKIRT-2017-BLG-001L b,,
3738,Microlensing,33.7,MOA-2015-BLG-337L b,,
3739,Imaging,8352.53054,HD 284149 AB b,,
3740,Transit,169.7,Kepler-238 e,23.654,5.6
3741,Microlensing,190.0,MOA-bin-29 b,,
3742,Transit,3.9,Kepler-114 d,11.776,2.53
3743,Transit,4.8,Kepler-223 e,19.72567,4.6
3744,Eclipse Timing Variations,2002.2,UZ For b,5840.0,
3745,Microlensing,1043.0,KMT-2016-BLG-1107L b,,
3746,Microlensing,250.0,OGLE-2016-BLG-1227L b,,
3747,Microlensing,871.0,MOA-2013-BLG-220L b,,
3748,Transit Timing Variations,119.9,Kepler-415 b,4.176,1.21
3749,Microlensing,1760.0,OGLE-2017-BLG-1049L b,,
3750,Radial Velocity,,CD Cet b,2.2907,
3751,Radial Velocity,,HD 39194 b,5.6368,
3752,Radial Velocity,,HD 39194 c,14.03,
3753,Microlensing,5.5,OGLE-2005-BLG-390L b,3285.0,
3754,Microlensing,3690.0,MOA-2011-BLG-322L b,,
3755,Transit Timing Variations,,Kepler-415 c,8.708,
3756,Transit Timing Variations,,Kepler-417 c,15.943,
3757,Transit,8.0,Kepler-223 d,14.78869,5.24
3758,Transit,,Kepler-84 c,12.883,2.36
3759,Eclipse Timing Variations,2447.2,UZ For c,1916.25,
3760,Radial Velocity,,HD 45350 b,963.6,
3761,Transit Timing Variations,11.0,Kepler-417 b,12.331,2.31
3762,Microlensing,505.0,OGLE-2017-BLG-1140L b,,
3763,Transit,87.3,Kepler-277 b,17.324,2.92
3764,Radial Velocity,,HD 154088 b,18.56,
3765,Transit,39.4,Kepler-328 c,71.312,5.4
3766,Radial Velocity,,HD 25723 b,457.01,
3767,Transit,,Kepler-81 b,5.955,2.42
3768,Transit,7.4,Kepler-223 b,7.38449,2.99
3769,Transit,37.5,Kepler-279 d,54.414,3.1
3770,Microlensing,200.0,OGLE-2013-BLG-1721L b,,
3771,Microlensing,2700.0,MOA-2012-BLG-006L b,,
3772,Microlensing,570.0,OGLE-2018-BLG-1011L b,,
3773,Microlensing,86.0,MOA-2010-BLG-353L b,,
