,disc_year,discoverymethod,pl_name,pl_orbper,pl_rade
3242,2018,Radial Velocity,HD 13167 b,2613.0,
3243,2018,Radial Velocity,HD 14787 b,676.6,
3244,2011,Radial Velocity,HD 28678 b,380.2,
3245,2011,Radial Velocity,HD 30856 b,847.0,
3246,2009,Radial Velocity,HD 4313 b,356.21,
3247,2007,Radial Velocity,HD 5319 b,637.1,
3248,2011,Radial Velocity,HD 108863 b,437.7,
3249,2004,Radial Velocity,HD 88133 b,3.414884,
3250,2009,Radial Velocity,HD 95089 b,464.4,
3251,2009,Radial Velocity,HD 96167 b,498.04,
3252,2016,Transit,Kepler-1183 b,28.5057189,2.82
3253,2016,Transit,Kepler-1311 c,2.53573424,1.22
3254,2024,Radial Velocity,HD 134606 b,12.089,
3255,1995,Radial Velocity,51 Peg b,4.230785,
3256,2005,Radial Velocity,HD 217107 c,4270.0,
3257,2018,Radial Velocity,HD 238914 b,4100.0,
3258,2018,Radial Velocity,TYC 3318-01333-1 b,562.0,
3259,2000,Radial Velocity,BD-10 3166 b,3.48777,
3260,2019,Radial Velocity,HD 211970 b,25.201,
3261,2019,Radial Velocity,HD 102843 b,3090.942,
3262,2019,Radial Velocity,HD 103949 b,120.878,
3263,2019,Radial Velocity,HD 21411 b,84.288,
3264,2019,Radial Velocity,HD 64114 b,45.791,
3265,2019,Radial Velocity,HIP 54373 c,15.144,
3266,2019,Radial Velocity,HD 24085 b,2.0455,
3267,2019,Radial Velocity,HIP 71135 b,87.19,
3268,2019,Radial Velocity,LSPM J2116+0234 b,14.4399,
3269,2018,Radial Velocity,HD 126525 b,960.41,
3270,2010,Radial Velocity,HD 25171 b,1802.29,
3271,2008,Radial Velocity,HD 48265 b,778.51,
3272,2018,Eclipse Timing Variations,DE CVn b,4098.1,
3273,2023,Transit,TOI-615 b,4.6615983,18.977
3274,2019,Radial Velocity,HD 20003 b,11.8482,
3275,2019,Radial Velocity,HD 20003 c,33.9239,
3276,2019,Radial Velocity,HD 20781 c,13.8905,
3277,2019,Radial Velocity,HD 21693 b,22.6786,
3278,2019,Radial Velocity,HD 21693 c,53.7357,
3279,2019,Radial Velocity,HD 20781 d,29.158,
3280,2019,Radial Velocity,HD 31527 b,16.5535,
3281,2019,Radial Velocity,HD 51608 b,14.0726,
3282,2004,Radial Velocity,HD 117618 b,25.8,
3283,2003,Radial Velocity,HD 65216 b,577.6,
3284,2009,Radial Velocity,HD 85390 b,799.52,
3285,1999,Radial Velocity,HD 89744 b,256.78,
3286,2013,Radial Velocity,HD 65216 c,5370.0,
3287,2021,Microlensing,KMT-2016-BLG-2605L b,,
3288,2017,Radial Velocity,YZ Cet d,4.65626,
3289,2010,Imaging,2MASS J04414489+2301513 b,,
3290,2017,Pulsar Timing,PSR B0329+54 b,10140.0,
3291,2019,Radial Velocity,DMPP-2 b,5.2072,
3292,2019,Radial Velocity,DMPP-1 b,18.57,
3293,2019,Radial Velocity,DMPP-3 A b,6.6732,
3294,2014,Radial Velocity,GJ 180 b,17.133,
3295,2020,Radial Velocity,GJ 180 d,106.3,
3296,2020,Radial Velocity,GJ 3082 b,11.949,
3297,2011,Radial Velocity,GJ 433 b,7.3705,
3298,2020,Radial Velocity,GJ 1061 b,3.204,
3299,2020,Transit,CoRoT-31 b,4.62941,16.365
3300,2020,Microlensing,OGLE-2018-BLG-1700L b,,
3301,2020,Microlensing,OGLE-2012-BLG-0838L b,,
3302,2017,Microlensing,OGLE-2016-BLG-1190L b,1220.0,
3303,2011,Radial Velocity,HD 33142 b,330.0,
3304,2022,Radial Velocity,HD 19615 b,402.0,
3305,2022,Radial Velocity,HD 174205 b,582.0,
3306,2019,Microlensing,OGLE-2018-BLG-0740L b,5480.0,
3307,2018,Radial Velocity,HD 33142 c,810.2,
3308,2020,Microlensing,KMT-2019-BLG-1953L b,,
3309,2008,Radial Velocity,42 Dra b,479.1,
3310,2010,Microlensing,MOA-2009-BLG-319L b,,
3311,2021,Radial Velocity,HD 13808 c,53.753,
3312,2020,Radial Velocity,HD 60292 b,495.4,
3313,2020,Radial Velocity,HD 112640 b,613.2,
3314,2009,Radial Velocity,HD 9446 b,30.052,
3315,2009,Radial Velocity,HD 9446 c,192.9,
3316,2016,Transit,HATS-30 b,3.1743516,13.171
3317,2022,Transit,TOI-1075 b,0.6047328,1.791
3318,2021,Transit,HATS-76 b,1.9416423,12.094
3319,2012,Microlensing,MOA-2011-BLG-293L b,,
3320,2005,Microlensing,OGLE-2005-BLG-071L b,,
3321,1999,Radial Velocity,HD 134987 b,258.17999,
3322,2017,Transit,Qatar-4 b,1.8053564,12.722
3323,2024,Transit,TOI-1269 b,4.2529913,2.401
3324,2024,Transit,TOI-4379 b,3.25352,16.69
3325,2024,Transit,LHS 1678 d,4.9652229,0.981
3326,2008,Imaging,USco CTIO 108 b,,
3327,2018,Microlensing,OGLE-2017-BLG-1434L b,,
3328,2015,Imaging,LkCa 15 c,,
3329,2022,Transit,TOI-3540 A b,3.119999,23.539
3330,2023,Transit,TOI-4010 c,5.414654,5.93
3331,2023,Radial Velocity,HIP 29442 c,3.5379559,1.551
3332,2019,Transit,NGTS-6 b,0.882059,14.863
3333,2020,Transit,TOI-122 b,5.07803,2.72
3334,2021,Transit,LHS 1678 b,0.8602325,0.685
3335,2022,Radial Velocity,HD 33142 d,89.9,
3336,2022,Radial Velocity,HD 150010 b,562.0,
3337,2022,Imaging,AB Aur b,,
3338,2023,Radial Velocity,HIP 29442 d,6.429575,1.538
3339,2024,Transit,TOI-880.02,2.5735943,2.778
3340,2024,Transit,TOI-406.01,13.1757294,1.96
3341,2019,Transit,DS Tuc A b,8.138268,5.7
3342,2023,Transit,HD 42813 b,13.6308205,3.41
3343,2015,Transit,HAT-P-51 b,4.21802091,13.507
3344,2018,Transit,K2-231 b,13.841901,2.5
3345,2011,Radial Velocity,HD 18742 b,766.0,
3346,2012,Radial Velocity,HD 197037 b,1035.7,
3347,2011,Radial Velocity,HIP 57274 d,431.7,
3348,1996,Radial Velocity,47 UMa b,1078.0,
3349,1996,Radial Velocity,tau Boo b,3.3124568,
3350,2011,Radial Velocity,HD 192310 c,525.8,
3351,2011,Radial Velocity,HD 137388 b,330.0,
3352,2014,Radial Velocity,HD 5319 c,872.2,
3353,2014,Radial Velocity,GJ 422 b,20.129,
3354,2003,Radial Velocity,HD 82943 b,441.47,
3355,2003,Radial Velocity,HD 82943 c,220.078,
3356,2007,Radial Velocity,GJ 581 c,12.914,
3357,2004,Radial Velocity,HD 188015 b,461.2,
3358,2008,Radial Velocity,HD 11964 c,37.91,
3359,2016,Transit,K2-83 b,2.74697,1.244
3360,2022,Transit,K2-379 b,8.777247,2.181
3361,2020,Transit,K2-315 b,3.1443189,0.95
3362,2006,Radial Velocity,HD 69830 c,31.56,
3363,2006,Radial Velocity,HD 69830 d,197.0,
3364,2014,Radial Velocity,HD 141399 b,94.44,
3365,2014,Radial Velocity,HD 141399 c,201.99,
3366,2002,Radial Velocity,HD 12661 c,1708.0,
3367,2015,Radial Velocity,HD 7924 d,24.451,
3368,2019,Transit,HD 221416 b,14.2767,9.17
3369,2019,Transit,HR 858 c,5.97293,1.939
3370,2021,Transit,TOI-558 b,14.574071,12.173
3371,2023,Transit,TOI-1221 b,91.68278,2.91
3372,2020,Microlensing,OGLE-2018-BLG-0532L b,,
3373,2023,Transit,TOI-470 b,12.19148,4.34
3374,2021,Microlensing,KMT-2021-BLG-0322L b,,
3375,2019,Radial Velocity,HD 92788 c,11611.2975,
3376,2003,Radial Velocity,HD 3651 b,62.25,
3377,2021,Transit,TOI-251 b,4.93777,2.74
3378,2024,Transit,TOI-480 b,6.866196,2.854
3379,2022,Transit,HD 18599 b,4.1374354,2.6
3380,2012,Transit,HAT-P-38 b,4.640382,9.247
3381,2021,Radial Velocity,HD 155193 b,352.65,
3382,2005,Radial Velocity,HD 142022 A b,1928.0,
3383,2016,Radial Velocity,HD 214823 b,1854.84424,
3384,2018,Radial Velocity,HD 18015 b,2278.0,
3385,2017,Transit,WASP-53 b,3.3098443,12.038
3386,2017,Transit,HAT-P-67 b,4.8101025,23.371
3387,2017,Radial Velocity,WASP-53 c,2840.0,
3388,2020,Transit,TOI-237 b,5.436098,1.44
3389,2016,Transit,WASP-132 b,7.133514,10.05
3390,2009,Transit,WASP-15 b,3.7521,15.805
3391,2019,Transit,TOI-270 b,3.3601538,1.206
3392,2021,Transit,LHS 1678 c,3.694284,0.941
3393,2011,Radial Velocity,HD 7449 b,1270.55195,
3394,2024,Transit,TOI-1450 A c,5.0688,
3395,2009,Radial Velocity,HD 13931 b,4218.0,
3396,2009,Radial Velocity,HD 16175 b,990.0,
3397,2005,Radial Velocity,HD 66428 b,2269.81726,
3398,2024,Transit,TOI-3568 b,4.417965,5.3
3399,2022,Radial Velocity,HIP 55507 b,5138.43727,
3400,2022,Transit,TOI-3714 b,2.154849,11.321
3401,2022,Transit,HD 109833 b,9.188526,2.888
3402,2021,Radial Velocity,BD+63 1405 b,1198.48,
3403,2009,Radial Velocity,HD 129445 b,1840.0,
3404,2013,Radial Velocity,BD-06 1339 b,3.8728,
3405,2022,Radial Velocity,HD 149806 b,16521.52778,
3406,2013,Radial Velocity,BD-06 1339 c,125.94,
3407,2022,Radial Velocity,HD 135872 b,2422.32597,
3408,2022,Radial Velocity,HD 190228 b,1143.59858,
3409,2022,Radial Velocity,HD 88072 b,18538.79293,
3410,2022,Radial Velocity,GJ 9714 b,19240.75467,
3411,2022,Radial Velocity,HD 167768 b,20.6532,
3412,2022,Radial Velocity,HD 217958 b,2560.19774,
3413,2022,Radial Velocity,HD 86065 b,25775.78859,
3414,2003,Radial Velocity,HD 23596 b,1535.11912,
3415,2022,Radial Velocity,HIP 35965 b,26125.56497,
3416,1999,Radial Velocity,HD 10697 b,1075.3799,
3417,2023,Imaging,AF Lep b,8030.0,
3418,2002,Radial Velocity,HD 72659 b,3549.39854,
3419,2022,Radial Velocity,HD 109988 b,17132.15854,
3420,2022,Radial Velocity,HD 56957 b,5859.08992,
3421,2019,Transit,HR 858 d,11.23,2.164
3422,2020,Transit,WASP-187 b,5.147878,18.383
3423,2023,Radial Velocity,TOI-4010 e,762.0,
3424,2021,Transit,HAT-P-61 b,1.90231289,10.077
3425,2018,Transit,HATS-46 b,4.7423729,10.122
3426,2009,Radial Velocity,BD+20 2457 b,379.63,
3427,2023,Transit,TOI-2338 b,22.65398,11.209
3428,2023,Imaging,PZ Tel b,44000.0,
3429,2022,Microlensing,KMT-2018-BLG-0030L b,,
3430,2022,Microlensing,KMT-2018-BLG-0087L b,,
3431,2022,Microlensing,KMT-2018-BLG-0247L b,,
3432,2022,Microlensing,OGLE-2018-BLG-0298L b,,
3433,2022,Microlensing,KMT-2018-BLG-2602L b,,
3434,2022,Microlensing,OGLE-2018-BLG-1119L b,,
3435,2024,Transit,TOI-1450 A b,2.0439274,1.13
3436,2003,Radial Velocity,HD 70642 b,2124.54,
3437,2019,Radial Velocity,HD 25015 b,6134.427,
3438,2016,Radial Velocity,HD 191806 b,1603.38923,
3439,2021,Radial Velocity,HD 95544 b,2041.54152,
3440,2022,Radial Velocity,HD 103891 b,1919.0,
3441,2022,Radial Velocity,HIP 948 b,24955.45756,
3442,2009,Radial Velocity,HD 30562 b,1157.0,
3443,2017,Radial Velocity,HIP 67537 b,2523.64713,
3444,2022,Radial Velocity,HD 69123 b,1193.3,
3445,2016,Microlensing,OGLE-2012-BLG-0724L b,,
3446,2009,Radial Velocity,BD+20 2457 c,621.99,
3447,2000,Radial Velocity,HD 179949 b,3.092514,
3448,2023,Microlensing,KMT-2019-BLG-1806L b,,
3449,2010,Transit,CoRoT-13 b,4.03519,9.92
3450,2001,Radial Velocity,HD 80606 b,111.4367,11.994
3451,2002,Radial Velocity,HD 108874 b,394.48123,
3452,1999,Radial Velocity,HD 177830 b,410.10001,
3453,1998,Radial Velocity,HD 210277 b,442.19,
3454,2008,Radial Velocity,HD 7924 b,5.39792,
3455,2002,Radial Velocity,HD 8574 b,227.0,
3456,2021,Transit,Kepler-1073 d,2.50476003,1.488
3457,2016,Transit,Kepler-1558 b,3.50470358,0.68
3458,2016,Transit,Kepler-1566 b,0.53991524,0.79
3459,2016,Transit,Kepler-1569 b,5.79180156,1.68
3460,2016,Transit,Kepler-1576 b,6.98471973,1.04
3461,2015,Transit,KIC 8540376 c,75.2,2.4
3462,2014,Transit,Kepler-403 c,54.280749,1.75
3463,2013,Transit,Kepler-305 c,8.291,3.3
3464,2014,Transit,Kepler-192 c,21.2234,2.79
3465,2014,Transit,Kepler-115 b,2.403679,1.09
3466,2016,Transit,Kepler-1494 b,91.080482,3.07
3467,2009,Radial Velocity,HD 90156 b,49.77,
3468,2023,Microlensing,KMT-2017-BLG-1194L b,,
3469,2022,Microlensing,KMT-2019-BLG-0253L b,,
3470,2022,Microlensing,OGLE-2018-BLG-0516L b,,
3471,2022,Microlensing,OGLE-2018-BLG-0977L b,,
3472,2015,Imaging,LkCa 15 b,,
3473,1999,Radial Velocity,HD 130322 b,10.70871,
3474,2006,Radial Velocity,HD 102195 b,4.11377,
3475,2005,Radial Velocity,HD 2638 b,3.4442,
3476,2018,Radial Velocity,GJ 317 c,6739.323,
3477,2021,Radial Velocity,GJ 414 A c,749.83,8.4
3478,2000,Radial Velocity,HD 46375 b,3.023573,
3479,2011,Radial Velocity,HD 192310 b,74.72,
3480,2021,Radial Velocity,HD 115954 b,3700.0,
3481,2022,Radial Velocity,HD 11505 b,32669.22247,
3482,2015,Radial Velocity,HD 32963 b,2372.0,
3483,2021,Radial Velocity,HD 80869 b,1752.92067,
3484,2018,Radial Velocity,HD 55696 b,1827.0,
3485,2009,Radial Velocity,HD 34445 b,1049.0,
3486,2014,Radial Velocity,GJ 15 A b,11.4407,
3487,2018,Radial Velocity,GJ 15 A c,7600.0,
3488,2014,Radial Velocity,HIP 97233 b,1062.26506,
3489,2021,Imaging,BD+60 1417 b,,14.684
3490,2021,Transit,Kepler-1708 b,737.1131,9.96
3491,2021,Radial Velocity,HIP 5763 b,30.014,
3492,2021,Radial Velocity,HIP 34222 b,159.986,
3493,2021,Radial Velocity,HIP 86221 b,2.224,
3494,2014,Transit,Kepler-231 b,10.065275,1.73
3495,2016,Transit,Kepler-1174 b,6.89225223,1.59
3496,2016,Transit,Kepler-573 b,22.18329658,2.79
3497,2014,Transit,Kepler-165 b,8.180848,2.32
3498,2022,Radial Velocity,HD 80913 b,10839.83341,
3499,1998,Radial Velocity,HD 195019 b,18.20132,
3500,1999,Radial Velocity,ups And d,1276.46,
3501,2022,Radial Velocity,HD 105779 b,2412.0,
3502,1996,Radial Velocity,16 Cyg B b,798.5,
3503,1996,Radial Velocity,ups And b,4.617033,
3504,1998,Radial Velocity,HD 217107 b,7.12682,
3505,1998,Radial Velocity,HD 187123 b,3.0965828,
3506,2008,Radial Velocity,HD 187123 c,3810.0,
3507,2014,Radial Velocity,GJ 27.1 b,15.819,
3508,2014,Radial Velocity,GJ 160.2 b,5.2354,
3509,2014,Radial Velocity,GJ 180 c,24.329,
3510,2014,Radial Velocity,GJ 682 b,17.478,
3511,2014,Radial Velocity,GJ 682 c,57.32,
3512,2019,Eclipse Timing Variations,NY Vir c,8799.0,
3513,2018,Radial Velocity,HD 233832 b,2058.0,
3514,2014,Imaging,GU Psc b,,14.179
3515,2002,Radial Velocity,iot Dra b,510.8544,
3516,2021,Imaging,YSES 2 b,,
3517,2016,Radial Velocity,V830 Tau b,4.927,
3518,2002,Radial Velocity,HD 106252 b,1531.0,
3519,2022,Microlensing,KMT-2019-BLG-0953L b,,
3520,2022,Microlensing,KMT-2021-BLG-1391L b,,
3521,2022,Microlensing,KMT-2021-BLG-1372L b,,
3522,2022,Microlensing,KMT-2021-BLG-0748L b,,
3523,2008,Microlensing,MOA-2007-BLG-400L b,,
3524,2022,Microlensing,KMT-2019-BLG-1042L b,,
3525,2023,Microlensing,KMT-2017-BLG-1003L b,,
3526,2023,Microlensing,KMT-2016-BLG-1105L b,,
3527,2021,Microlensing,OGLE-2019-BLG-1053L b,,
3528,2022,Microlensing,OGLE-2018-BLG-0506L b,,
3529,2016,Microlensing,OGLE-2014-BLG-0676L b,,
3530,2023,Microlensing,KMT-2019-BLG-1367L b,,
3531,2023,Microlensing,OGLE-2017-BLG-1806L b,,
3532,2022,Microlensing,OGLE-2019-BLG-1492L b,,
3533,2010,Imaging,SR 12 AB c,,
3534,2022,Microlensing,KMT-2019-BLG-1552L b,,
3535,2023,Microlensing,KMT-2017-BLG-0428L b,,
3536,2020,Microlensing,OGLE-2017-BLG-0406L b,,
3537,2020,Radial Velocity,HD 216520 b,35.45,
3538,2020,Radial Velocity,GJ 887 c,21.789,
3539,2016,Transit,Kepler-1130 b,5.45298175,0.8
3540,2014,Transit,Kepler-376 c,14.172327,1.79
3541,2021,Transit,Kepler-1790 b,31.58889961,3.145
3542,2014,Transit,Kepler-359 c,57.68802,4.3
3543,2021,Transit,Kepler-1785 b,19.58550072,2.704
3544,2014,Transit,Kepler-292 e,11.97901,2.67
3545,2021,Transit,Kepler-1830 b,56.49330139,3.33
3546,2022,Radial Velocity,HD 83443 c,8241.0,
3547,2010,Radial Velocity,HD 156668 b,4.6455,
3548,2002,Radial Velocity,HD 83443 b,2.985628,
3549,2021,Radial Velocity,BD+55 362 b,265.59,
3550,2021,Radial Velocity,HD 96992 b,514.0,
3551,2021,Radial Velocity,BD+45 564 b,307.88,
3552,2021,Radial Velocity,HD 68988 c,16000.0,
3553,2005,Radial Velocity,HD 107148 b,48.056,
3554,2014,Transit,Kepler-315 c,265.469335,4.15
3555,2021,Radial Velocity,HD 107148 c,18.3267,
3556,2006,Imaging,HD 203030 b,,14.46
3557,2016,Transit,Kepler-815 b,8.57503552,4.11
3558,2014,Transit,Kepler-291 b,3.546511,2.16
3559,2016,Transit,Kepler-886 b,6.24146367,1.52
3560,2012,Transit,Kepler-56 b,10.5016,6.51
3561,2014,Transit,Kepler-286 c,3.468095,1.37
3562,2014,Transit,Kepler-294 b,3.701212,1.77
3563,2014,Transit,Kepler-394 b,8.005013,1.6
3564,2014,Transit,Kepler-190 c,3.763024,1.46
3565,2019,Radial Velocity,GJ 411 b,12.9394,
3566,2016,Transit,Kepler-1241 b,18.5525701,2.63
3567,2021,Orbital Brightness Modulation,KIC 8121913 b,3.294601,
3568,2020,Radial Velocity,BD-11 4672 c,74.2,
3569,2005,Radial Velocity,HD 99109 b,439.29999,
3570,2021,Radial Velocity,HD 22496 b,5.09071,
3571,2021,Radial Velocity,HD 124330 b,270.66,
3572,2021,Radial Velocity,HD 331093 b,621.62,
3573,2016,Radial Velocity,HD 164922 c,75.74,
3574,2020,Radial Velocity,HD 164922 d,12.458,
3575,2021,Radial Velocity,HD 168009 b,15.1479,
3576,2021,Radial Velocity,GJ 740 b,2.37756,
3577,2021,Radial Velocity,HD 164922 e,41.763,
3578,2005,Radial Velocity,HD 164922 b,1207.0,
3579,2020,Radial Velocity,HD 216520 c,154.43,
3580,2020,Radial Velocity,GJ 887 b,9.262,
3581,2020,Transit,HATS-37 A b,4.3315366,6.793
3582,2021,Radial Velocity,HD 3765 b,1211.0,
3583,2021,Radial Velocity,HD 24040 c,515.4,
3584,2006,Radial Velocity,HD 24040 b,3668.0,
3585,2017,Radial Velocity,HD 29021 b,1362.3,
3586,2020,Radial Velocity,GJ 480 b,9.567,
3587,2013,Imaging,2MASS J01033563-5515561 AB b,,
3588,2016,Transit,Kepler-1031 b,1.22621732,0.87
3589,2021,Radial Velocity,HD 211403 b,223.8,
3590,2023,Transit,Kepler-619 d,11.67894236,4.17
3591,2014,Transit,Kepler-122 e,37.993273,2.6
3592,2022,Radial Velocity,Ross 508 b,10.77,
3593,2021,Radial Velocity,HD 136925 b,4540.0,
3594,2001,Radial Velocity,HD 68988 b,6.27711,
3595,2021,Radial Velocity,TYC 0434-04538-1 b,193.2,
3596,2022,Microlensing,KMT-2021-BLG-0912L b,,
3597,2021,Microlensing,OGLE-2018-BLG-0567L b,,
3598,2021,Microlensing,OGLE-2018-BLG-0962L b,,
3599,2020,Radial Velocity,17 Sco b,578.38,
3600,2016,Transit,HATS-15 b,1.74748753,12.386
3601,2021,Microlensing,OGLE-2018-BLG-1185L b,,
3602,2014,Transit,CoRoT-24 b,5.1134,3.7
3603,2014,Orbital Brightness Modulation,KIC 10001893 c,0.32528,
3604,2023,Transit,Kepler-1181 c,8.93484887,1.83
3605,2016,Transit,Kepler-1377 b,0.74092842,1.25
3606,2016,Transit,Kepler-546 b,4.14702026,7.0
3607,2014,Transit,Kepler-268 c,83.446393,3.38
3608,2014,Transit,Kepler-251 b,4.790936,1.33
3609,2016,Transit,Kepler-911 b,20.310501,2.6
3610,2014,Transit,Kepler-343 b,8.96855,2.41
3611,2014,Transit,Kepler-326 c,4.580358,1.4
3612,2014,Transit,Kepler-243 c,20.026218,1.99
3613,2014,Transit,Kepler-274 b,11.634788,1.54
3614,2016,Transit,Kepler-1151 b,65.6478424,2.22
3615,2012,Transit,Kepler-51 b,45.154,7.1
3616,2023,Transit,Kepler-1996 c,92.7297248,2.81
3617,2021,Transit,Kepler-1776 b,35.01190186,2.612
3618,2014,Transit,Kepler-334 c,12.758005,1.43
3619,2016,Transit,Kepler-411 c,7.834435,4.421
3620,2016,Transit,Kepler-1036 b,122.8808058,3.01
3621,2014,Transit,Kepler-188 b,2.061897,1.68
3622,2014,Transit,Kepler-374 b,1.897806,1.03
3623,2014,Transit,Kepler-375 b,12.125934,1.45
3624,2021,Transit,Kepler-381 d,8.25629997,1.067
3625,2021,Transit,Kepler-394 d,5.61358023,1.501
3626,2016,Transit,Kepler-1505 b,30.8609366,0.93
3627,2016,Transit,Kepler-1507 b,16.0506213,0.84
3628,2021,Transit,KOI-3503 b,21.185,1.19
3629,2021,Radial Velocity,HD 360 b,273.1,
3630,2021,Radial Velocity,HD 10975 b,283.8,
3631,2021,Radial Velocity,HD 79181 b,273.1,
3632,2021,Radial Velocity,HD 99283 b,310.4,
3633,2021,Radial Velocity,ups Leo b,385.2,
3634,2021,Radial Velocity,HD 161178 b,279.3,
3635,2021,Radial Velocity,HD 219139 b,275.5,
3636,2021,Radial Velocity,gam Psc b,555.1,
3637,2014,Transit,Kepler-256 e,10.681572,2.35
3638,2014,Transit,Kepler-250 b,4.148141,1.13
3639,2023,Transit,Kepler-975 c,5.05821338,10.69
3640,2014,Transit,Kepler-341 e,42.473269,1.99
3641,2014,Transit,Kepler-270 c,25.262887,1.77
3642,2021,Transit,Kepler-1869 b,8.16736031,1.12
3643,2016,Transit,Kepler-1525 b,2.41660118,0.91
3644,2021,Transit,Kepler-1930 b,13.02680016,1.53
3645,2005,Radial Velocity,HD 108874 c,1624.0,
3646,2004,Transit,OGLE-TR-132 b,1.689868,13.45
3647,2021,Radial Velocity,HD 39194 d,33.91,
3648,2014,Transit,Kepler-404 c,14.751166,1.72
3649,2016,Transit,Kepler-1408 b,2.99793191,0.89
3650,2014,Transit,Kepler-405 c,29.726682,4.66
3651,2013,Transit,Kepler-92 c,26.723,2.6
3652,2010,Eclipse Timing Variations,NN Ser d,2883.5,
3653,2016,Transit,Kepler-1245 b,4.35409304,1.44
3654,2016,Transit,Kepler-781 b,13.2140732,2.89
3655,2014,Transit,Kepler-174 d,247.35373,2.19
3656,2020,Transit,Kepler-1701 b,169.134,2.222
3657,2015,Transit,Kepler-439 b,178.1396,2.24
3658,2023,Radial Velocity,Kepler-100 e,60.888588,
3659,2016,Transit,Kepler-653 b,14.70748976,1.95
3660,2014,Transit,Kepler-170 b,7.930592,3.2
3661,2021,Transit,Kepler-1859 b,2.72959995,1.583
3662,2016,Transit,Kepler-625 b,7.75192492,1.99
3663,2014,Transit,Kepler-248 c,16.239494,4.07
3664,2016,Transit,Kepler-1386 b,6.73972381,1.24
3665,2013,Transit,Kepler-92 b,13.749,3.51
3666,2021,Transit,Kepler-1739 b,7.34370995,2.431
3667,2005,Radial Velocity,HD 50499 b,2447.1,
3668,2014,Transit,Kepler-276 b,14.12841,2.87
3669,2016,Transit,Kepler-796 b,6.40087618,1.3
3670,2011,Transit,Kepler-20 b,3.6961049,1.773
3671,2016,Transit,Kepler-245 e,3.21982106,1.75
3672,2016,Transit,Kepler-1025 b,37.3229493,1.98
3673,2016,Transit,Kepler-521 b,22.20813214,3.18
3674,2014,Transit,Kepler-357 c,16.85837,2.67
3675,2014,Transit,Kepler-357 b,6.475434,1.84
3676,2014,Transit,CoRoT-22 b,9.75598,4.88
3677,2016,Transit,Kepler-191 d,5.94504102,2.28
3678,2014,Transit,Kepler-140 b,3.25427,1.61
3679,2014,Transit,Kepler-393 c,14.613612,1.33
3680,2016,Transit,Kepler-1371 c,2.00541269,0.64
3681,2016,Transit,Kepler-1552 b,184.771853,2.47
3682,2016,Transit,Kepler-1270 b,6.03356196,3.32
3683,2011,Transit,Kepler-19 b,9.28699,2.209
3684,2016,Transit,Kepler-1293 b,5.57654784,0.97
3685,2014,Transit,Kepler-133 c,31.517586,2.84
3686,2014,Transit,Kepler-408 b,2.46502,0.82
3687,2016,Transit,Kepler-619 c,1.20846503,1.69
3688,2016,Transit,Kepler-808 b,0.63133235,1.46
3689,2013,Transit,Kepler-62 e,122.3874,1.61
3690,2018,Transit,KOI-3680 b,141.241671,11.097
3691,2014,Transit,Kepler-335 b,6.562331,3.39
3692,2016,Transit,Kepler-1635 b,469.63111,3.64
3693,2014,Transit,Kepler-127 c,29.393195,2.66
3694,2014,Transit,Kepler-426 b,3.21751883,12.22
3695,2014,Transit,Kepler-143 c,27.082511,3.37
3696,2015,Transit,Kepler-430 c,110.979,1.75
3697,2016,Transit,Kepler-1428 b,10.67607169,1.64
3698,2016,Transit,Kepler-1061 b,2.75798267,1.98
3699,2021,Transit,Kepler-1772 b,3.21509004,2.686
3700,2023,Transit Timing Variations,Kepler-1513 c,841.4,
3701,2016,Transit,Kepler-472 b,4.17625551,3.22
3702,2014,Transit,Kepler-183 c,11.637071,2.27
3703,2020,Transit,Kepler-1677 b,22.064,2.702
3704,2016,Transit,Kepler-1047 b,56.1886887,2.09
3705,2016,Transit,Kepler-1129 b,24.3397804,2.96
3706,2021,Transit,Kepler-1927 b,73.75039673,3.406
3707,2014,Transit,Kepler-292 d,7.055679,2.23
3708,2016,Transit,Kepler-1340 b,0.66502692,1.55
3709,2014,Transit,Kepler-391 c,20.485435,3.54
3710,2016,Transit,Kepler-1197 b,2.03231845,1.25
3711,2014,Transit,Kepler-208 b,4.22864,1.63
3712,2014,Transit,Kepler-208 d,11.131786,1.2
3713,2016,Transit,Kepler-1211 b,11.01816836,2.55
3714,2014,Transit,Kepler-368 c,72.379334,3.88
3715,2014,Transit,Kepler-282 b,9.220524,1.01
3716,2016,Transit,Kepler-1389 b,99.2530951,1.77
3717,2014,Transit,Kepler-199 c,67.093408,3.25
3718,2020,Transit,Kepler-1680 b,8.77424,1.36
3719,2016,Transit,Kepler-630 b,161.4743937,3.18
3720,2012,Transit,Kepler-80 b,7.05246,2.67
3721,2014,Transit,Kepler-80 e,4.64489,1.6
3722,2021,Transit,Kepler-1725 b,16.71990013,2.813
3723,2016,Transit,Kepler-1156 b,11.89520511,1.32
3724,2011,Transit,Kepler-33 c,13.17562,3.2
3725,2023,Transit,Kepler-1982 b,3.82315697,0.77
3726,2016,Transit,Kepler-625 c,4.1653651,1.05
3727,2014,Transit,Kepler-158 c,28.551383,1.9
3728,2014,Transit,Kepler-319 b,4.362705,1.63
3729,2016,Transit,Kepler-1400 b,9.06689421,1.62
3730,2015,Transit,Kepler-450 c,15.413135,2.62
3731,2023,Transit,Kepler-290 d,0.76401755,0.86
3732,2012,Transit,Kepler-46 b,33.60134,9.057
3733,2021,Transit,Kepler-1266 c,4.86631012,1.68
